,receptor,weight,ligexp,recpercent,LRexp,GE,cell
4543,IL2RA,0.022047917,2.098748306,0.413067072,0.866923817,GE10,Regulatory T Cells
4544,IL2RG,0.413630673,2.098748306,0.768830041,1.613580747,GE10,Regulatory T Cells
4545,TNFRSF1B,0.36931914,1.077725044,0.609832863,0.657232149,GE10,Regulatory T Cells
4546,RACK1,0.277758087,1.023128687,0.839483395,0.858899543,GE10,Regulatory T Cells
4547,SELL,0.544635394,1.143736662,0.516713697,0.590984399,GE10,Regulatory T Cells
4548,TIGIT,0.843964667,1.199952921,0.688734534,0.826449016,GE10,Regulatory T Cells
4549,ANXA6,0.10564052,1.211676306,0.416214456,0.504317195,GE2,Regulatory T Cells
4550,ANXA6,0.136650637,1.78906385,0.416214456,0.744634238,GE2,Regulatory T Cells
4551,RACK1,0.120180317,1.07621906,0.839483395,0.90346803,GE2,Regulatory T Cells
4552,CXCR4,0.173296783,1.05858688,0.657043629,0.695537765,GE2,Regulatory T Cells
4553,CXCR3,0.205567847,1.05858688,0.422075103,0.446803166,GE2,Regulatory T Cells
4554,CXCR4,0.173296783,1.206240474,0.657043629,0.792552619,GE2,Regulatory T Cells
4555,CXCR6,0.659870508,1.206240474,0.31007163,0.37402095,GE2,Regulatory T Cells
4556,CXCR3,0.205567847,1.206240474,0.422075103,0.509124072,GE2,Regulatory T Cells
4557,TNFRSF1B,0.277561093,1.043696997,0.609832863,0.636480728,GE2,Regulatory T Cells
4558,RPSA,0.162086214,1.043696997,0.888213588,0.927025855,GE2,Regulatory T Cells
4559,ITGB1,0.206282774,1.431090786,0.40395051,0.578089853,GE2,Regulatory T Cells
4560,CD47,0.370472889,1.506569385,0.316800521,0.477281966,GE2,Regulatory T Cells
4561,ITGA4,0.420510827,1.506569385,0.281528109,0.424141631,GE2,Regulatory T Cells
4562,RACK1,0.277758087,1.506569385,0.839483395,1.264739982,GE2,Regulatory T Cells
4563,ITGB1,0.096088962,1.288940311,0.40395051,0.520668096,GE2,Regulatory T Cells
4564,ITGB1,0.215323106,1.281467261,0.40395051,0.517649354,GE2,Regulatory T Cells
4565,TNFRSF1B,0.36931914,1.281467261,0.609832863,0.781480848,GE2,Regulatory T Cells
4566,ITGB2,0.267106333,1.887480918,0.484046017,0.91362762,GE2,Regulatory T Cells
4567,ITGB1,0.223456103,1.887480918,0.40395051,0.762448879,GE2,Regulatory T Cells
4568,SELL,0.544635394,2.410193398,0.516713697,1.24537994,GE2,Regulatory T Cells
4569,TIGIT,0.843964667,1.060560782,0.688734534,0.730444836,GE2,Regulatory T Cells
4570,P2RY10,0.154809555,7.864018853,0.275993054,2.17041458,GE3,Regulatory T Cells
4571,SELENOS,0.344150839,7.864018853,0.182548296,1.435563242,GE3,Regulatory T Cells
4572,S1PR4,0.137726139,7.864018853,0.215867159,1.697583405,GE3,Regulatory T Cells
4573,CXCR6,0.225518483,7.864018853,0.31007163,2.438409145,GE3,Regulatory T Cells
4574,CXCR4,0.173296783,7.864018853,0.657043629,5.167003488,GE3,Regulatory T Cells
4575,CXCR3,0.205567847,7.864018853,0.422075103,3.319206568,GE3,Regulatory T Cells
4576,CCR8,0.239092944,7.864018853,0.173323204,1.363016942,GE3,Regulatory T Cells
4577,CCR7,0.221711652,7.864018853,0.198176688,1.558465208,GE3,Regulatory T Cells
4578,CCR6,0.231375926,7.864018853,0.154113306,1.211949943,GE3,Regulatory T Cells
4579,CCR4,0.224542991,7.864018853,0.148686781,1.169275649,GE3,Regulatory T Cells
4580,LPAR2,0.207431871,7.864018853,0.152376818,1.198294169,GE3,Regulatory T Cells
4581,CXCR6,0.26272066,4.547206624,0.31007163,1.40995977,GE3,Regulatory T Cells
4582,CXCR4,0.307457128,4.547206624,0.657043629,2.987713143,GE3,Regulatory T Cells
4583,CXCR3,0.305623246,4.547206624,0.422075103,1.919262705,GE3,Regulatory T Cells
4584,CXCR4,0.173296783,2.90215939,0.657043629,1.906845338,GE3,Regulatory T Cells
4585,CXCR3,0.205567847,2.90215939,0.422075103,1.224929224,GE3,Regulatory T Cells
4586,CD44,0.162657462,4.008728859,0.61580204,2.468583411,GE3,Regulatory T Cells
4587,RPSA,0.216274305,8.150140106,0.888213588,7.239065186,GE3,Regulatory T Cells
4588,P2RY10,0.154809555,4.681204854,0.275993054,1.291980024,GE3,Regulatory T Cells
4589,TNFRSF1B,0.36931914,2.242801633,0.609832863,1.367734141,GE3,Regulatory T Cells
4590,CD99,0.24472722,4.275960617,0.507597135,2.170465358,GE3,Regulatory T Cells
4591,ITGB1,0.124822976,5.124410357,0.40395051,2.070008178,GE3,Regulatory T Cells
4592,IL2RA,0.022047917,4.245518595,0.413067072,1.753683935,GE3,Regulatory T Cells
4593,IL2RG,0.413630673,4.245518595,0.768830041,3.264082237,GE3,Regulatory T Cells
4594,ITGB2,0.061130086,4.245518595,0.484046017,2.055026366,GE3,Regulatory T Cells
4595,IL6ST,0.551000172,7.155510879,0.268287389,1.919733329,GE3,Regulatory T Cells
4596,CXCR6,0.225518483,10.82223772,0.31007163,3.355668891,GE4,Regulatory T Cells
4597,CXCR4,0.173296783,10.82223772,0.657043629,7.110682347,GE4,Regulatory T Cells
4598,CXCR3,0.205567847,10.82223772,0.422075103,4.5677971,GE4,Regulatory T Cells
4599,CCR8,0.239092944,10.82223772,0.173323204,1.875744914,GE4,Regulatory T Cells
4600,CCR7,0.221711652,10.82223772,0.198176688,2.144715224,GE4,Regulatory T Cells
4601,CCR6,0.231375926,10.82223772,0.154113306,1.667850831,GE4,Regulatory T Cells
4602,CCR5,0.189389147,10.82223772,0.094638593,1.024201356,GE4,Regulatory T Cells
4603,CCR4,0.224542991,10.82223772,0.148686781,1.609123689,GE4,Regulatory T Cells
4604,C3AR1,0.214246068,10.82223772,0.068808335,0.74466016,GE4,Regulatory T Cells
4605,LPAR2,0.207431871,10.82223772,0.152376818,1.649058146,GE4,Regulatory T Cells
4606,CXCR6,0.225518483,1.899303461,0.31007163,0.58892012,GE4,Regulatory T Cells
4607,CXCR4,0.173296783,1.899303461,0.657043629,1.247925239,GE4,Regulatory T Cells
4608,CXCR3,0.205567847,1.899303461,0.422075103,0.801648704,GE4,Regulatory T Cells
4609,S1PR4,0.137726139,4.111056758,0.215867159,0.887442142,GE4,Regulatory T Cells
4610,CXCR6,0.26272066,4.111056758,0.31007163,1.274722071,GE4,Regulatory T Cells
4611,CXCR4,0.307457128,4.111056758,0.657043629,2.701143653,GE4,Regulatory T Cells
4612,CXCR3,0.305623246,4.111056758,0.422075103,1.735174705,GE4,Regulatory T Cells
4613,CCR8,0.278534403,4.111056758,0.173323204,0.712541528,GE4,Regulatory T Cells
4614,CCR7,0.258285843,4.111056758,0.198176688,0.814715611,GE4,Regulatory T Cells
4615,CCR6,0.762212075,4.111056758,0.154113306,0.633568548,GE4,Regulatory T Cells
4616,CCR4,0.398376367,4.111056758,0.148686781,0.611259796,GE4,Regulatory T Cells
4617,LPAR2,0.207431871,4.111056758,0.152376818,0.626429747,GE4,Regulatory T Cells
4618,CXCR6,0.659870508,2.061142568,0.31007163,0.639101836,GE4,Regulatory T Cells
4619,CXCR4,0.173296783,2.061142568,0.657043629,1.354260593,GE4,Regulatory T Cells
4620,CXCR3,0.205567847,2.061142568,0.422075103,0.869956962,GE4,Regulatory T Cells
4621,TNFRSF1B,0.277561093,1.233634114,0.609832863,0.752310624,GE4,Regulatory T Cells
4622,RPSA,0.162086214,1.233634114,0.888213588,1.095730583,GE4,Regulatory T Cells
4623,CD44,0.162657462,2.854076775,0.61580204,1.757546301,GE4,Regulatory T Cells
4624,IL2RA,0.022047917,2.445845681,0.413067072,1.010298314,GE4,Regulatory T Cells
4625,IL2RG,0.413630673,2.445845681,0.768830041,1.880439636,GE4,Regulatory T Cells
4626,ITGB2,0.061130086,2.445845681,0.484046017,1.18390186,GE4,Regulatory T Cells
4627,ITGB2,0.284501554,1.411363074,0.484046017,0.683164674,GE4,Regulatory T Cells
4628,ITGB1,0.259535024,1.392984468,0.40395051,0.562696786,GE4,Regulatory T Cells
4629,ITGB1,0.215323106,1.403993608,0.40395051,0.567143934,GE4,Regulatory T Cells
4630,TNFRSF1B,0.36931914,1.403993608,0.609832863,0.856201441,GE4,Regulatory T Cells
4631,CD99,0.24472722,1.942122438,0.507597135,0.985815785,GE4,Regulatory T Cells
4632,RACK1,0.277758087,1.063461141,0.839483395,0.892757969,GE4,Regulatory T Cells
4633,ITGA4,0.129681653,2.726738369,0.281528109,0.767653498,GE4,Regulatory T Cells
4634,FAS,0.018510933,2.726738369,0.292055568,0.796359122,GE4,Regulatory T Cells
4635,IL6ST,0.551000172,3.33665707,0.268287389,0.895183013,GE4,Regulatory T Cells
4636,CXCR4,0.015757691,47.10985687,0.657043629,30.95323133,GE5,Regulatory T Cells
4637,ITGAL,0.114931385,47.10985687,0.222053397,10.46090375,GE5,Regulatory T Cells
4638,IFNAR1,0.022673194,47.10985687,0.123290645,5.808204624,GE5,Regulatory T Cells
4639,CD28,0.097867948,47.10985687,0.308660734,14.54096299,GE5,Regulatory T Cells
4640,CD2,0.939364584,47.10985687,0.816257868,38.45379135,GE5,Regulatory T Cells
4641,CD4,0.397638868,47.10985687,0.290644671,13.69222886,GE5,Regulatory T Cells
4642,CD44,0.216539832,47.10985687,0.61580204,29.01034598,GE5,Regulatory T Cells
4643,NTRK1,0.009718619,47.10985687,0.031365314,1.477615437,GE5,Regulatory T Cells
4644,S1PR4,0.137726139,26.27341953,0.215867159,5.671568422,GE5,Regulatory T Cells
4645,CCR8,0.136639701,26.27341953,0.173323204,4.553793248,GE5,Regulatory T Cells
4646,CCR5,0.723466999,26.27341953,0.094638593,2.486479469,GE5,Regulatory T Cells
4647,CXCR4,0.099037722,26.27341953,0.657043629,17.26278292,GE5,Regulatory T Cells
4648,LPAR2,0.207431871,26.27341953,0.152376818,4.003460063,GE5,Regulatory T Cells
4649,CXCR6,0.26272066,26.27341953,0.31007163,8.146642022,GE5,Regulatory T Cells
4650,CXCR3,0.058392296,26.27341953,0.422075103,11.08935626,GE5,Regulatory T Cells
4651,CCR7,0.393353105,26.27341953,0.198176688,5.206779255,GE5,Regulatory T Cells
4652,CCR6,0.269544363,26.27341953,0.154113306,4.049083539,GE5,Regulatory T Cells
4653,CCR4,0.028254399,26.27341953,0.148686781,3.906510175,GE5,Regulatory T Cells
4654,C3AR1,0.214246068,26.27341953,0.068808335,1.807830256,GE5,Regulatory T Cells
4655,SDC4,0.48834822,26.27341953,0.118949425,3.12520814,GE5,Regulatory T Cells
4656,SORL1,0.699239598,12.95815086,0.15715216,2.036401395,GE5,Regulatory T Cells
4657,SDC4,0.210881047,12.95815086,0.118949425,1.541364592,GE5,Regulatory T Cells
4658,ITGB1,0.50119522,6.515753322,0.40395051,2.632041878,GE5,Regulatory T Cells
4659,CD44,0.402828991,6.515753322,0.61580204,4.01241419,GE5,Regulatory T Cells
4660,RPSA,0.161194147,3.081131711,0.888213588,2.736703052,GE5,Regulatory T Cells
4661,CD44,0.294752691,3.081131711,0.61580204,1.897367194,GE5,Regulatory T Cells
4662,ITGB1,0.092347521,24.85514986,0.40395051,10.04025047,GE5,Regulatory T Cells
4663,ITGA4,0.176509641,24.85514986,0.281528109,6.997423349,GE5,Regulatory T Cells
4664,CD44,0.0204673,24.85514986,0.61580204,15.305852,GE5,Regulatory T Cells
4665,NCSTN,0.300017166,24.85514986,0.095289776,2.368441673,GE5,Regulatory T Cells
4666,ITGB1,0.103295648,22.39534352,0.40395051,9.046610438,GE5,Regulatory T Cells
4667,TNFRSF1A,0.497927069,22.39534352,0.121120035,2.712524785,GE5,Regulatory T Cells
4668,TRAF2,0.253772488,22.39534352,0.116995876,2.62016283,GE5,Regulatory T Cells
4669,CCR8,0.03008523,34.29935416,0.173323204,5.944873952,GE5,Regulatory T Cells
4670,CCR1,0.675043469,34.29935416,0.045257217,1.552293324,GE5,Regulatory T Cells
4671,CCR5,0.808653917,34.29935416,0.094638593,3.246042634,GE5,Regulatory T Cells
4672,PTK2B,0.154872339,1.322262321,0.123399175,0.16316608,GE6,Regulatory T Cells
4673,CALM1,0.019348331,1.322262321,0.819405253,1.083468691,GE6,Regulatory T Cells
4674,PRNP,0.217158415,1.322262321,0.263620577,0.348575556,GE6,Regulatory T Cells
4675,NOTCH2,0.401485349,1.10659478,0.056435858,0.062451626,GE6,Regulatory T Cells
4676,SDC4,0.084402097,1.10659478,0.118949425,0.131628813,GE6,Regulatory T Cells
4677,LDLR,0.122286675,1.113446941,0.03277621,0.036494571,GE6,Regulatory T Cells
4678,SORL1,0.182382625,1.113446941,0.15715216,0.174980592,GE6,Regulatory T Cells
4679,CXCR4,0.173296783,1.175095524,0.657043629,0.772089028,GE6,Regulatory T Cells
4680,LPAR2,0.207431871,1.175095524,0.152376818,0.179057317,GE6,Regulatory T Cells
4681,CXCR6,0.225518483,1.175095524,0.31007163,0.364363785,GE6,Regulatory T Cells
4682,CXCR5,0.237069961,1.175095524,0.032450619,0.038132577,GE6,Regulatory T Cells
4683,CXCR3,0.205567847,1.175095524,0.422075103,0.495978564,GE6,Regulatory T Cells
4684,CCR8,0.239092944,1.175095524,0.173323204,0.203671321,GE6,Regulatory T Cells
4685,CCR7,0.221711652,1.175095524,0.198176688,0.232876539,GE6,Regulatory T Cells
4686,CCR6,0.231375926,1.175095524,0.154113306,0.181097856,GE6,Regulatory T Cells
4687,CCR5,0.189389147,1.175095524,0.094638593,0.111209388,GE6,Regulatory T Cells
4688,CCR4,0.224542991,1.175095524,0.148686781,0.174721171,GE6,Regulatory T Cells
4689,CCR2,0.217854977,1.175095524,0.036249186,0.042596256,GE6,Regulatory T Cells
4690,CCR1,0.223583659,1.175095524,0.045257217,0.053181553,GE6,Regulatory T Cells
4691,C3AR1,0.214246068,1.175095524,0.068808335,0.080856367,GE6,Regulatory T Cells
4692,ITGA5,0.12618435,1.070474275,0.026698502,0.02858006,GE6,Regulatory T Cells
4693,CD44,0.402828991,1.070474275,0.61580204,0.659200243,GE6,Regulatory T Cells
4694,ITGAV,0.240972064,1.070474275,0.041892772,0.044845135,GE6,Regulatory T Cells
4695,ITGB1,0.50119522,1.070474275,0.40395051,0.43241863,GE6,Regulatory T Cells
4696,TGFBR2,0.179929659,1.146034455,0.10907315,0.125001588,GE6,Regulatory T Cells
4697,ITGAL,0.065429037,1.350754102,0.222053397,0.299939537,GE6,Regulatory T Cells
4698,ITGB2,0.24899674,1.350754102,0.484046017,0.653827143,GE6,Regulatory T Cells
4699,TRAF2,0.200649762,1.268560941,0.116995876,0.148416398,GE6,Regulatory T Cells
4700,TNFRSF12A,0.191739594,1.091501099,0.023876709,0.026061455,GE6,Regulatory T Cells
4701,TIGIT,0.843964667,1.091501099,0.688734534,0.751754501,GE6,Regulatory T Cells
4702,CD226,1.008522421,1.091501099,0.067180378,0.073327456,GE6,Regulatory T Cells
4703,RYK,0.331812761,1.077946999,0.029628826,0.031938304,GE6,Regulatory T Cells
4704,TNFRSF1B,0.275932202,1.028678518,0.609832863,0.627321966,GE7,Regulatory T Cells
4705,ANXA6,0.10564052,1.078023191,0.416214456,0.448688836,GE7,Regulatory T Cells
4706,PTK2B,0.154872339,1.791793403,0.123399175,0.221105828,GE7,Regulatory T Cells
4707,CALM1,0.019348331,1.791793403,0.819405253,1.468204926,GE7,Regulatory T Cells
4708,PRNP,0.217158415,1.791793403,0.263620577,0.472353611,GE7,Regulatory T Cells
4709,SORL1,0.182382625,1.090048834,0.15715216,0.171303529,GE7,Regulatory T Cells
4710,ITGB1,0.206282774,1.067426594,0.40395051,0.431187517,GE7,Regulatory T Cells
4711,ITGA4,0.227632009,1.610658674,0.281528109,0.453445691,GE7,Regulatory T Cells
4712,CD47,0.034005152,1.610658674,0.316800521,0.510257507,GE7,Regulatory T Cells
4713,ITGB1,0.215658962,1.610658674,0.40395051,0.650626393,GE7,Regulatory T Cells
4714,CXCR4,0.173296783,1.091414426,0.657043629,0.717106895,GE7,Regulatory T Cells
4715,LPAR2,0.207431871,1.091414426,0.152376818,0.166306257,GE7,Regulatory T Cells
4716,CXCR6,0.225518483,1.091414426,0.31007163,0.33841665,GE7,Regulatory T Cells
4717,CXCR3,0.205567847,1.091414426,0.422075103,0.460658856,GE7,Regulatory T Cells
4718,CCR8,0.239092944,1.091414426,0.173323204,0.189167445,GE7,Regulatory T Cells
4719,CCR7,0.221711652,1.091414426,0.198176688,0.216292896,GE7,Regulatory T Cells
4720,CCR6,0.231375926,1.091414426,0.154113306,0.168201485,GE7,Regulatory T Cells
4721,CCR4,0.224542991,1.091414426,0.148686781,0.162278898,GE7,Regulatory T Cells
4722,SPN,0.863148516,1.396451698,0.210440634,0.29387018,GE7,Regulatory T Cells
4723,IL2RA,0.022047917,1.396451698,0.413067072,0.576828214,GE7,Regulatory T Cells
4724,IL2RG,0.413630673,1.396451698,0.768830041,1.073634017,GE7,Regulatory T Cells
4725,ITGAL,0.065429037,1.396451698,0.222053397,0.310086843,GE7,Regulatory T Cells
4726,ITGB2,0.061130086,1.396451698,0.484046017,0.675946882,GE7,Regulatory T Cells
4727,TRAF2,0.200649762,1.253223133,0.116995876,0.146621938,GE7,Regulatory T Cells
4728,PTPN6,0.028652264,1.73938461,0.258302583,0.449287538,GE7,Regulatory T Cells
4729,ANXA6,0.136650637,2.214953991,0.416214456,0.921895871,GE7,Regulatory T Cells
4730,CUL5,0.168603502,2.214953991,0.125244194,0.277410127,GE7,Regulatory T Cells
4731,SELL,0.544635394,1.046183742,0.516713697,0.540577469,GE7,Regulatory T Cells
4732,TIGIT,0.843964667,2.227627871,0.688734534,1.534244245,GE7,Regulatory T Cells
4733,CD226,1.008522421,2.227627871,0.067180378,0.149652882,GE7,Regulatory T Cells
4734,TNFRSF1B,0.275932202,1.045359687,0.609832863,0.637494691,GE8,Regulatory T Cells
4735,CD6,0.86816477,2.020053888,0.272085956,0.549628294,GE8,Regulatory T Cells
4736,ANXA6,0.10564052,1.215698092,0.416214456,0.50599112,GE8,Regulatory T Cells
4737,ANXA6,0.136650637,1.337583939,0.416214456,0.556721772,GE8,Regulatory T Cells
4738,RACK1,0.120180317,1.619381919,0.839483395,1.359444231,GE8,Regulatory T Cells
4739,CD44,0.402828991,1.223876538,0.61580204,0.753665669,GE8,Regulatory T Cells
4740,ITGB1,0.50119522,1.223876538,0.40395051,0.494385552,GE8,Regulatory T Cells
4741,CD47,0.370472889,1.465634171,0.316800521,0.464313669,GE8,Regulatory T Cells
4742,ITGA4,0.420510827,1.465634171,0.281528109,0.412617217,GE8,Regulatory T Cells
4743,RACK1,0.277758087,1.465634171,0.839483395,1.230375549,GE8,Regulatory T Cells
4744,ITGB1,0.206282774,1.767751266,0.40395051,0.714084026,GE8,Regulatory T Cells
4745,ITGB1,0.215658962,1.020572038,0.40395051,0.412260595,GE8,Regulatory T Cells
4746,PTPN6,0.028652264,2.270423644,0.258302583,0.586456292,GE8,Regulatory T Cells
4747,SELL,0.544635394,1.853032074,0.516713697,0.957487053,GE8,Regulatory T Cells
4748,TIGIT,0.843964667,1.217614896,0.688734534,0.838613429,GE8,Regulatory T Cells
4749,ITGB1,0.223456103,2.36009366,0.40395051,0.953361038,GE8,Regulatory T Cells
4750,ITGB2,0.267106333,2.36009366,0.484046017,1.142393936,GE8,Regulatory T Cells
4751,ITGB1,0.17662245,1.338009466,0.40395051,0.540489606,GE8,Regulatory T Cells
4752,ITGB1,0.259535024,1.224304985,0.40395051,0.494558623,GE8,Regulatory T Cells
4753,ITGB1,0.215323106,1.162949016,0.40395051,0.469773848,GE8,Regulatory T Cells
4754,TNFRSF1B,0.36931914,1.162949016,0.609832863,0.709204528,GE8,Regulatory T Cells
4755,S1PR4,0.137726139,4.523765806,0.215867159,0.976532471,GE9,Regulatory T Cells
4756,LPAR2,0.207431871,4.523765806,0.152376818,0.689317038,GE9,Regulatory T Cells
4757,CXCR6,0.225518483,4.523765806,0.31007163,1.402691438,GE9,Regulatory T Cells
4758,CXCR4,0.173296783,4.523765806,0.657043629,2.972311503,GE9,Regulatory T Cells
4759,CXCR3,0.205567847,4.523765806,0.422075103,1.909368919,GE9,Regulatory T Cells
4760,CCR8,0.239092944,4.523765806,0.173323204,0.784073583,GE9,Regulatory T Cells
4761,CCR7,0.221711652,4.523765806,0.198176688,0.896504923,GE9,Regulatory T Cells
4762,CCR6,0.231375926,4.523765806,0.154113306,0.697172503,GE9,Regulatory T Cells
4763,CCR4,0.224542991,4.523765806,0.148686781,0.672624176,GE9,Regulatory T Cells
4764,LPAR2,0.207431871,9.352629128,0.152376818,1.425123865,GE9,Regulatory T Cells
4765,CXCR6,0.225518483,9.352629128,0.31007163,2.89998496,GE9,Regulatory T Cells
4766,CXCR4,0.173296783,9.352629128,0.657043629,6.145085385,GE9,Regulatory T Cells
4767,CXCR3,0.205567847,9.352629128,0.422075103,3.947511904,GE9,Regulatory T Cells
4768,CCR8,0.239092944,9.352629128,0.173323204,1.621027645,GE9,Regulatory T Cells
4769,CCR7,0.221711652,9.352629128,0.198176688,1.853473061,GE9,Regulatory T Cells
4770,CCR6,0.231375926,9.352629128,0.154113306,1.441364593,GE9,Regulatory T Cells
4771,CCR5,0.189389147,9.352629128,0.094638593,0.885119666,GE9,Regulatory T Cells
4772,CCR4,0.224542991,9.352629128,0.148686781,1.390612319,GE9,Regulatory T Cells
4773,C3AR1,0.214246068,9.352629128,0.068808335,0.64353884,GE9,Regulatory T Cells
4774,TNFRSF1B,0.275932202,1.562907278,0.609832863,0.95311222,GE9,Regulatory T Cells
4775,CD6,0.86816477,4.801499879,0.272085956,1.306420686,GE9,Regulatory T Cells
4776,RACK1,0.120180317,1.423896986,0.839483395,1.195337876,GE9,Regulatory T Cells
4777,CD44,0.167095569,1.219856861,0.61580204,0.751190344,GE9,Regulatory T Cells
4778,CD99,0.24472722,1.219856861,0.507597135,0.619195848,GE9,Regulatory T Cells
4779,FAS,0.074749804,2.040452668,0.292055568,0.595925562,GE9,Regulatory T Cells
4780,TNFRSF1B,0.277561093,2.040452668,0.609832863,1.244335092,GE9,Regulatory T Cells
4781,RPSA,0.162086214,2.040452668,0.888213588,1.812357785,GE9,Regulatory T Cells
4782,ITGB1,0.17662245,2.57563452,0.40395051,1.040428878,GE9,Regulatory T Cells
4783,ITGB1,0.096088962,1.710049111,0.40395051,0.690775211,GE9,Regulatory T Cells
4784,ITGB2,0.284501554,1.918549531,0.484046017,0.928666259,GE9,Regulatory T Cells
4785,SELL,0.544635394,1.115265216,0.516713697,0.576272813,GE9,Regulatory T Cells
4786,RACK1,0.277758087,1.09835078,0.839483395,0.922047241,GE9,Regulatory T Cells
4787,RPSA,0.09426088,1.183328428,0.888213588,1.051048389,GE9,Regulatory T Cells
4788,TRAF2,0.226982754,8.37735372,0.116995876,0.980115836,GE9,Regulatory T Cells
4789,TNFRSF10A,0.957003034,8.37735372,0.108530497,0.909198363,GE9,Regulatory T Cells
4790,RACK1,0.120180317,3.199549018,0.728287841,2.330192647,GE1,Reprogrammed NK Cells
4791,ANXA6,0.10564052,1.008813056,0.311414392,0.314158904,GE1,Reprogrammed NK Cells
4792,SORL1,0.182382625,1.196181464,0.213399504,0.255264531,GE1,Reprogrammed NK Cells
4793,TGFBR2,0.179929659,1.523326703,0.151364764,0.230577987,GE1,Reprogrammed NK Cells
